text,label
水域,0
十年,1
禁渔,0
，,1
有效,1
恢复,1
长江,1
水生,1
生物,1
多样性,1
建立健全,0
长江流域,1
水,1
生态环境,2
考核,0
评价,0
制度,1
并,0
抓好,2
组织,0
实施,2
加强,2
太湖,0
、,1
巢湖,0
、,1
滇池,0
等,1
重要,1
湖泊,1
蓝藻,0
水华,0
防控,2
，,1
开展,0
河湖,0
水生,0
植被,2
恢复,0
氮磷,1
通量,0
监测,1
等,1
试点,1
到,0
2025,1
年,1
，,1
长江流域,1
总体,2
水质,0
保持,0
为,0
优,2
，,1
干流,1
水质,0
稳定,1
达到,1
Ⅱ,2
类,0
，,1
重要,1
河湖,1
生态,2
用水,1
得到,0
有效,0
保障,2
，,1
水,0
生态,2
质量,1
明显,2
提升,0
（,2
十七,1
）,2
着力,2
打,0
好,2
黄河,0
生态,2
保护,2
治理,0
攻坚战,1
全面落实,0
以水定,0
城,1
、,1
以水定,1
地,0
、,1
以水定,1
人,0
以水,0
定产,0
要求,2
，,1
实施,2
深度,0
节水,1
控水,0
行动,2
，,1
严控,0
高,0
耗水,0
行业,1
发展,0
维护,0
上游,0
水源,1
涵养,0
功能,1
，,1
推动,2
以草定,2
畜,1
、,1
定牧,0
加强,2
中游,1
水土流失,0
治理,0
，,1
开展,2
汾渭,0
平原,1
、,1
河套,0
灌区,0
等,0
农业,1
面源,0
污染,0
治理,0
实施,2
黄河三角洲,1
湿地,0
保护,2
修复,1
，,1
强化,2
黄河,1
河口,0
综合治理,2
加强,2
沿,0
黄河,1
城镇,0
污水处理,0
设施,0
及,1
配套,1
管网,1
建设,0
，,1
开展,2
黄河流域,1
“,2
清废,0
行动,2
”,0
，,1
基本,0
完成,0
尾矿库,0
污染,0
治理,0
到,0
2025,0
年,1
，,1
黄河,1
干流,0
上中游,0
（,2
花园口,1
以上,1
水质,0
达到,2
Ⅱ,2
类,2
，,1
干流,0
及,1
主要,2
支流,0
生态,2
流量,0
得到,1
有效,0
保障,0
（,2
十八,1
巩固,2
提升,2
饮用水,1
安全,1
保障,2
水平,1
加快,0
推进,2
城市,0
水源地,0
规范化,2
建设,2
，,1
加强,0
农村,0
水源地,0
保护,2
基本,2
完成,2
乡镇级,0
水源,0
保护区,2
划定,0
、,1
立标,0
并,1
开展,0
环境,2
问题,0
排查,1
整治,0
保障,2
南水北调,2
等,0
重大,0
输水,1
工程,1
水质,0
安全,0
到,1
2025,1
年,1
，,1
全国,0
县级,1
及,1
以上,2
城市,2
集中式,0
饮用水,1
水源,1
水质,0
达到,0
或,1
优于,2
Ⅲ,0
类,1
比例,0
总体,2
高于,0
93%,1
（,2
十九,0
着力,0
打,1
好,0
重点,1
海域,0
综合治理,2
攻坚战,0
巩固,0
深化,2
渤海,1
综合治理,2
成果,0
，,1
实施,1
长江口,1
－,2
杭州湾,1
、,1
珠江口,1
邻近,1
海域,1
污染,0
防治,2
行动,0
，,1
“,2
一湾,1
一策,2
”,2
实施,2
重点,1
海湾,1
综合治理,2
深入,2
推进,2
入海,1
河流,1
断面,0
水质,1
改善,2
、,1
沿岸,1
直排,0
海,1
污染源,0
整治,0
、,1
海水,1
养殖,1
环境治理,2
，,1
加强,2
船舶,1
港口,1
、,1
海洋,1
垃圾,0
等,2
污染,0
防治,0
推进,2
重点,2
海域,1
生态系统,1
保护,2
修复,1
，,1
加强,2
海洋,1
伏季休渔,1
监管,0
执法,0
推进,2
海洋环境,1
风险,1
排查,1
整治,2
和,1
应急,1
能力,1
建设,2
到,0
2025,1
年,0
，,1
重点,1
海域,0
水质,0
优良,2
比例,0
比,0
2020,2
年,0
提升,2
2,2
个,0
百分点,2
左右,0
，,1
省,1
控及,0
以上,2
河流,0
入海,1
断面,0
基本,2
消除,0
劣,0
Ⅴ,2
类,2
，,1
滨海,0
湿地,1
和,1
岸线,0
得到,0
有效,1
保护,2
二十,1
）,2
强化,0
陆域,1
海域,1
污染,0
协同,0
治理,2
持续,2
开展,0
入,1
河入海,1
排污口,0
“,2
查,0
测,1
溯,0
、,1
治,1
”,2
，,1
到,1
2025,0
年,1
，,1
基本,2
完成,1
长江,1
、,1
黄河,0
、,1
渤海,0
及,1
赤水河,1
等,0
长江,0
重要,1
支流,0
排污口,0
整治,0
完善,1
水污染,0
防治,2
流域,0
协同,0
机制,1
，,1
深化,0
海河,0
、,1
辽河,0
、,1
淮河,0
松花江,1
、,1
珠江,0
等,0
重点,1
流域,0
综合治理,2
，,1
推进,2
重要,1
湖泊,0
污染,0
防治,0
和,1
生态,2
修复,1
沿海,1
城市,0
加强,2
固定,0
污染源,0
总氮,0
排放,0
控制,2
和,0
面源,2
污染,0
治理,0
，,1
实施,0
入海,1
河流,1
总氮,0
削减,1
工程,0
建成,0
一批,1
具有,0
全国,0
示范,0
价值,0
的,1
美丽,1
河湖,1
、,1
美丽,2
海湾,1
五,1
深入,0
打,1
好,2
净土,1
保卫战,1
（,2
二十一,1
）,2
持续,1
打,1
好,2
农业,1
农村,1
污染,0
治理,1
攻坚战,2
注重,2
统筹规划,0
、,1
有效,0
衔接,0
，,1
因地制宜,2
推进,2
农村,1
厕所,1
革命,0
、,1
生活,1
污水,0
治理,0
、,1
生活,1
垃圾,0
治理,0
，,1
基本,2
消除,0
较大,0
面积,1
的,0
农村,0
黑臭,0
水体,1
，,1
改善,2
农村,0
人居,1
环境,2
实施,0
化肥,0
农药,0
减量,0
增效,1
行动,2
和,1
农膜,1
回收,0
行动,2
加强,2
种养,1
结合,0
，,1
整县,1
推进,2
畜禽,0
粪污,1
资源化,2
利用,0
规范,1
工厂化,0
水产,1
养殖,1
尾水,0
排污口,0
设置,1
，,1
在,2
水产,1
养殖,0
主产区,0
推进,2
养殖,0
尾水,0
治理,0
到,0
2025,1
年,1
，,1
农村,1
生活,0
污水,0
治理,0
率,1
达到,0
40%,2
，,1
化肥,1
农药,0
利用率,1
达到,2
43%,1
，,1
全国,0
畜禽,1
粪污,0
综合,0
利用率,0
达到,2
80%,2
以上,2
（,2
二十二,2
）,2
深入,0
推进,2
农用地,1
土壤污染,0
防治,2
和,1
安全,0
利用,0
实施,2
农用地,1
土壤,0
镉,1
等,0
重金属,0
污染源,0
头,0
防治,0
行动,0
依法,1
推行,2
农用地,1
分类,0
管理制度,0
，,1
强化,2
受,1
污染,0
耕地,1
安全,0
利用,2
和,1
风险,0
管控,0
，,1
受,1
污染,0
耕地,1
集中,0
的,1
县级,1
行政区,1
开展,0
污染,0
溯源,1
，,1
因地制宜,0
制定,0
实施,2
安全,0
方案,2
在,2
土壤污染,1
面积,0
较大,1
的,0
100,0
个,0
县级,1
行政区,1
推进,2
农用地,1
安全,0
利用,0
示范,1
严格,0
落实,0
粮食,0
收购,1
和,1
销售,0
出库,1
质量,0
安全,0
检验,1
制度,0
和,1
追溯,0
制度,2
到,0
2025,1
年,1
，,1
受,1
污染,0
耕地,0
安全,1
利用率,1
达到,0
93%,2
左右,1
（,2
二十三,0
）,2
有效,1
管控,0
建设,0
用地,0
土壤污染,0
风险,0
严格,1
建设,2
用地,1
土壤污染,1
风险,0
管控,0
和,1
修复,2
名录,1
内地,0
块,1
的,1
准入,0
管理,0
未,0
依法,1
完成,0
土壤污染,0
状况,0
调查,0
和,1
风险,0
评估,0
的,0
地块,0
，,1
不得,0
开工,0
建设,0
与,0
风险,0
管控,0
和,0
修复,0
无关,1
的,0
项目,0
从严,0
管控,0
农药,1
化工,0
等,1
行业,0
的,1
重度,1
污染,0
地块,0
规划,2
用途,1
，,1
确需,1
开发利用,0
的,1
，,1
鼓励,2
用于,2
拓展,1
生态,2
空间,1
完成,0
重点,2
地区,0
危险,0
化学品,0
生产,0
企业,1
搬迁,0
改造,0
，,1
推进,2
腾退,0
地块,1
风险,0
管控,0
和,0
修复,0
（,2
二十四,1
稳步,2
推进,2
“,2
无废,0
城市,2
”,2
建设,2
健全,0
“,2
无废,0
城市,1
”,2
建设,0
相关,1
制度,0
、,1
技术,0
市场,0
、,1
监管,0
体系,1
，,1
推进,2
城市,1
固体废物,0
精细化,0
管理,0
“,2
十四五,1
时期,1
，,1
推进,2
100,0
个,1
左右,0
地级,0
及,0
以上,1
城市,0
开展,2
“,0
无废,1
城市,1
”,2
建设,0
，,1
鼓励,0
有,0
条件,0
的,1
省份,0
全域,0
推进,2
“,2
无废,0
城市,0
”,2
建设,0
（,2
二十五,1
）,2
加强,0
新,1
污染物,0
治理,0
制定,0
实施,2
新,1
污染物,1
治理,0
行动,2
方案,2
针对,0
持久性,0
有机,1
污染物,0
内分泌,0
干扰,1
物,1
等,2
新,2
污染物,0
，,1
实施,0
调查,0
监测,1
和,1
环境,2
风险,0
评估,0
，,1
建立健全,0
有毒,0
有害,0
化学物质,0
环境,0
风险,1
管理制度,1
，,1
强化,2
源头,0
准入,0
，,1
动态,1
发布,1
重点,1
管控,0
新,0
污染物,0
清单,1
及其,0
禁止,0
、,1
限制,1
限排,2
等,1
环境,0
风险,0
管控,0
措施,0
（,2
二十六,1
强化,1
地下水,1
污染,0
协同,0
防治,2
持续,1
开展,2
地下水,1
环境,2
状况,0
调查,0
评估,1
，,1
划定,0
地下水,0
型,1
饮用水,1
水源,0
补给,0
区,0
并,0
强化,1
保护措施,2
，,1
开展,0
地下水,1
污染,0
防治,2
重点,1
区划,0
定及,0
污染,0
风险,0
管控,0
健全,0
分级分类,1
的,1
地下水,1
环境监测,2
评价,0
体系,1
实施,0
水土,0
环境,2
风险,0
协同,1
防控,1
地表水,0
地下水,0
交互,1
密切,0
的,0
典型,0
地区,0
开展,2
污染,0
综合,0
防治,2
试点,1
六,1
、,1
切实,2
维护,0
生态环境,2
安全,1
（,2
二十七,1
持续,0
提升,2
生态系统,2
质量,1
实施,2
重要,1
生态系统,1
保护,2
和,0
修复,1
重大,0
工程,1
山水,1
林田湖,0
草沙,1
一体化,0
保护,2
和,1
修复,1
工程,1
科学,2
推进,2
荒漠化,0
石漠化,0
、,1
水土流失,0
综合治理,2
和,1
历史,0
遗留,0
矿山,0
生态,2
修复,2
，,1
开展,2
大规模,0
国土,0
绿化,1
行动,2
，,1
实施,2
河口,0
、,1
海湾,0
、,1
滨海,0
湿地,0
典型,0
海洋,1
生态系统,0
保护,2
修复,1
推行,2
草原,1
森林,1
河流,1
湖泊,1
休养生息,0
，,1
加强,2
黑土地,0
保护,2
有,2
效应,0
对,2
气候变化,2
对,0
冰冻,0
圈,0
融化,0
的,0
影响,0
推进,2
城市,0
生态,2
修复,0
加强,1
生态,2
保护,2
修复,0
监督,1
评估,0
到,0
2025,1
年,1
，,1
森林,1
覆盖率,1
达到,1
24.1%,1
，,1
草原,0
综合,0
植被,2
盖度,1
稳定,1
在,2
57%,1
左右,0
，,1
湿地,1
保护率,1
达到,2
55%,2
（,2
二十八,0
实施,2
生物,1
多样性,0
保护,2
重大,0
工程,1
加快,0
推进,0
生物,0
多样性,0
保护,2
优先,1
区域,0
和,1
国家,0
重大,0
战略,0
区域,0
调查,1
、,1
观测,0
、,1
评估,0
完善,2
以,1
国家,1
公园,1
为,0
主体,1
的,1
自然,1
保护地,1
体系,0
，,1
构筑,1
生物,1
多样性,1
保护,2
网络,1
加大,0
珍稀,1
濒危,0
野生,0
动植物,1
保护,2
拯救,0
力度,2
加强,2
生物,0
遗传,1
资源,1
保护,2
和,0
管理,0
，,1
严格,1
外来,1
入侵,0
物种,0
防控,0
（,2
二十九,1
）,2
强化,1
生态,2
保护,2
监管,1
用,1
好,2
第三次,0
全国,1
国土,0
调查,1
成果,2
，,1
构建,2
完善,0
生态,2
监测,1
网络,0
，,1
建立,2
全国,1
生态,2
状况,1
评估,0
报告,0
制度,1
，,1
加强,2
重点,2
区域,1
流域,1
海域,1
、,1
生态,2
保护,2
红线,0
、,1
自然,0
保护地,0
、,1
县域,1
重点,1
生态,2
功能区,0
等,1
生态,2
状况,0
监测,0
评估,0
加强,2
自然,1
保护地,0
和,1
生态,2
保护,2
红线,1
监管,0
，,1
依法,0
加大,2
生态,2
破坏,0
问题,0
监督,0
和,1
查处,0
力度,1
，,1
持续,0
推进,2
“,2
绿盾,2
”,2
自然,1
保护地,2
强化,2
监督,1
专项,1
行动,1
深入,0
推动,2
生态,2
文明,0
建设,0
示范,0
创建,0
、,1
“,2
绿水青山,2
就是,0
金山,1
银山,1
”,2
实践,1
创新,0
基地,2
建设,2
和,1
美丽,0
中国,0
地方,0
实践,1
三十,1
）,2
确保,1
核,0
与,1
辐射,1
安全,0
坚持,2
安全,1
第一,1
、,1
质量第一,1
，,1
实行,0
最,2
严格,0
的,1
安全,0
标准,1
和,0
最,0
严格,1
的,0
监管,0
，,1
持续,2
强化,1
在建,0
和,1
运行,1
核电厂,0
安全监管,1
，,1
加强,2
核,1
安全监管,0
制度,0
队伍,0
能力,0
建设,2
，,1
督促,1
营运,1
单位,1
落实,1
全面,1
核,0
安全,0
责任,1
严格,0
研究,0
堆,1
核燃料,0
循环,2
设施,0
、,1
核技术,1
利用,1
等,0
安全监管,0
，,1
积极,2
稳妥,1
推进,2
放射性,1
废物,0
、,1
伴生,0
放射性,0
废物,0
处置,0
，,1
加强,0
电磁辐射,1
污染,0
防治,2
强化,2
风险,0
预警,1
监测,1
和,0
应急,1
响应,0
，,1
不断,1
提升,2
核,0
与,0
辐射,0
安全,0
保障,1
能力,0
（,2
三十一,0
）,2
防控,0
环境,0
风险,0
开展,1
涉,1
危险废物,0
涉,0
重金属,1
企业,0
、,1
化工,1
园区,1
等,1
重点,0
领域,0
环境,2
风险,1
调查,1
评估,1
，,1
完成,1
重点,1
河流,0
突发,0
水污染,0
事件,1
“,2
一河,1
一策,2
一图,1
”,2
全,1
覆盖,2
开展,1
涉,0
铊,0
企业,1
排查,1
整治,1
行动,2
加强,0
重金属,0
污染,0
防控,2
，,1
到,0
2025,1
年,1
，,1
全国,0
重点,2
行业,1
重点,0
重金属,0
污染物,0
排放量,0
比,0
2020,0
年,1
下降,0
5%,0
强化,1
生态环境,0
与,1
健康,1
管理,0
健全,2
国家,1
环境,2
应急,0
指挥,1
平台,1
，,1
推进,2
流域,0
及,1
地方,0
环境,2
应急,0
物资,1
库,1
建设,0
，,1
完善,2
环境,2
应急,0
管理体系,0
七,1
、,1
提高,0
生态,2
环境治理,1
现代化,0
水平,1
（,2
三十二,1
）,2
全面,0
强化,0
生态环境,2
法治,1
保障,2
完善,2
生态,2
环境保护,2
法律法规,0
和,1
适用,1
规则,0
，,1
在,2
法治,1
轨道,0
上,0
推进,2
生态,2
环境治理,0
，,1
依法,1
对,0
生态环境,0
违法犯罪,0
行为,0
严惩,0
重罚,0
推进,2
重点,1
区域,1
协同,1
立法,2
，,1
探索,0
深化,2
区域,0
执法,0
协作,0
完善,0
生态环境,2
标准,0
体系,0
，,1
鼓励,2
有,2
条件,1
的,1
地方,1
制定,1
出台,2
更加,1
严格,1
的,1
标准,1
健全,2
生态环境,2
损害赔偿,0
制度,0
深化,2
环境,1
信息,0
依法,1
披露,0
制度,1
改革,0
加强,1
生态,2
环境保护,2
法律宣传,0
普及,0
强化,0
生态环境,1
行政,1
执法,0
与,0
刑事,0
司法,1
衔接,0
，,1
联合,0
开展,2
专项,1
行动,2
（,2
三十三,1
）,2
健全,0
生态环境,0
经济,0
政策,0
扩大,1
环境保护,2
、,1
节能,2
节水,1
等,2
企业,0
所得税,0
优惠,1
目录,1
范围,1
，,1
完善,1
绿色,2
电价,1
政策,1
大力发展,2
绿色,2
信贷,1
、,1
绿色,2
债券,1
、,1
绿色,2
基金,2
，,1
加快,2
发展,1
气候,2
投融资,1
，,1
在,0
环境,2
高风险,0
领域,0
依法,0
推行,2
环境污染,0
强制,1
责任保险,0
，,1
强化,2
对,0
金融机构,1
的,0
绿色,2
金融,1
业绩,1
评价,0
加快,2
推进,2
排污权,0
、,1
用能权,1
、,1
碳,1
排放,0
权,0
市场化,0
交易,0
全面实施,2
环保,2
信用,1
评价,2
，,1
发挥,0
环境保护,2
综合,2
名录,0
的,1
引导,0
作用,1
完善,2
市场化,1
多元化,1
生态,2
保护,2
补偿,1
，,1
推动,2
长江,0
黄河,1
等,1
重要,0
流域,0
建立,0
全,1
流域,1
生态,2
保护,2
补偿,1
机制,1
，,1
建立健全,2
森林,1
、,1
草原,1
、,1
湿地,1
、,1
沙化,0
土地,0
海洋,0
、,1
水流,1
、,1
耕地,0
等,2
领域,1
生态,2
保护,2
补偿,1
制度,2
（,2
三十四,1
完善,2
生态环境,2
资金投入,2
机制,1
各级,0
政府,0
要,2
把,1
生态环境,2
作为,0
财政支出,0
的,1
重点,0
领域,0
，,1
把,1
生态环境,2
资金投入,2
作为,0
基础性,2
、,1
战略性,1
投入,2
重点,2
保障,2
，,1
确保,2
与,0
污染,0
防治,2
攻坚,1
任务,0
相匹配,1
加快,2
领域,0
省,1
以下,0
财政,0
事权,1
和,1
支出,1
责任,2
划分,0
改革,1
加强,2
有关,1
转移,0
支付,0
分配,0
与,0
生态环境,0
质量,1
改善,0
相衔接,2
综合,1
运用,0
土地,0
、,1
规划,1
、,1
金融,1
税收,0
、,1
价格,1
等,1
政策,0
，,1
引导,2
和,1
鼓励,2
更,0
多,1
社会,1
资本,1
投入,2
生态环境,0
领域,0
（,2
三十五,1
）,2
实施,1
环境,2
基础设施,0
补短,0
板,0
行动,2
构建,1
集,0
污水,1
垃圾,0
、,1
固体废物,0
、,1
危险废物,0
、,1
医疗,1
废物,0
处理,0
处置,0
设施,0
和,0
监测,0
监管,0
能力,1
于,1
一体,0
的,0
环境,0
基础设施,0
体系,0
，,1
形成,0
由,2
城市,1
向,1
建制镇,1
和,1
乡村,1
延伸,0
覆盖,0
的,1
环境,2
基础设施,1
网络,0
开展,0
污水,0
处理厂,1
差别化,1
精准,1
提标,2
优先,0
推广,2
运行,0
费用,1
低,0
、,1
管护,1
简便,0
的,1
农村,1
生活,1
污水,0
治理,0
技术,1
，,1
加强,2
农村,1
生活,0
污水处理,0
设施,0
长效,2
化,2
运行,0
维护,0
推动,2
省域,0
内,1
危险废物,0
处置,0
能力,1
与,0
产废,0
情况,0
总体,2
匹配,0
，,1
加快,2
完善,1
医疗,1
废物,1
收集,0
转运,1
处置,1
体系,1
（,2
三十六,1
）,2
提升,2
生态环境,2
监管,1
执法,1
效能,0
全面推行,0
排污,0
许可,1
“,2
一证式,1
”,2
管理,0
，,1
建立,1
基于,2
排污,0
许可证,1
的,0
排污,0
单位,1
监管,0
执法,0
体系,0
和,0
自行,1
监测,1
监管,1
机制,0
建立健全,1
以,1
污染源,0
自动,1
监控,1
为主,2
的,1
非,1
现场,0
监管,1
执法,0
体系,0
，,1
强化,1
关键,0
工况,1
参数,2
和,0
用水,1
用电,1
等,1
控制参数,0
自动,0
监测,0
加强,1
移动,0
源,1
监管,0
能力,0
建设,0
深入开展,0
生活,0
垃圾焚烧,0
发电,0
行业,0
达标排放,0
专项,1
整治,0
全面禁止,0
进口,1
“,2
洋垃圾,0
”,2
依法,1
严厉打击,0
危险废物,0
非法,0
转移,0
、,1
倾倒,0
、,1
处置,1
等,0
环境,2
违法犯罪,0
，,1
严肃查处,1
环评,2
、,1
监测,2
等,1
领域,1
弄虚作假,0
行为,1
（,0
三十七,0
）,2
建立,2
完善,2
现代化,1
生态,2
环境监测,2
体系,0
构建,1
政府,1
主导,1
、,1
部门,1
协同,0
企业,0
履责,2
、,1
社会,1
参与,1
、,1
公众,1
监督,1
的,0
生态,2
环境监测,2
格局,0
，,1
建立健全,2
基于,2
现代,0
感知,1
技术,1
和,0
大,1
数据,1
技术,0
的,1
生态,2
环境监测,0
网络,0
，,1
优化,2
监测站,0
网,0
布局,1
，,1
实现,0
环境质量,2
、,1
生态,2
质量,1
、,1
污染源,0
监测,1
全,0
覆盖,0
提升,2
国家,0
、,1
区域,1
流域,0
海域,1
和,1
地方,1
生态,2
环境监测,2
基础,0
能力,1
，,1
补齐,0
细,1
颗粒物,0
和,1
臭氧,1
协同,1
控制,0
、,1
水,0
生态环境,2
、,1
温室,2
气体,0
排放,0
等,0
监测,2
短板,0
加强,2
监测,0
质量,0
监督,0
检查,0
，,1
确保,2
数据,0
真实,1
、,1
准确,2
、,1
全面,1
（,2
三十八,1
）,2
构建,0
服务型,1
科技,0
创新,2
体系,0
组织,0
开展,1
生态环境,2
领域,1
科技攻关,1
和,0
技术创新,2
，,1
规范,0
布局,0
建设,2
各类,1
创新,1
平台,1
加快,2
发展,1
节能,2
环保,0
产业,1
，,1
推广,2
生态环境,2
整体,0
解决方案,2
、,1
托管,0
服务,1
和,0
第三方,1
治理,0
构建,1
智慧,1
高效,0
的,1
生态环境,2
管理,1
信息化,1
体系,1
加强,2
生态环境,1
科技成果,0
转化,0
服务,1
，,1
组织,1
开展,0
百城,1
千县,0
万名,0
专家,1
生态环境,0
科技,1
帮扶,1
行动,2
八,1
、,1
加强,2
组织,0
实施,2
三十九,1
）,2
加强,2
组织,1
领导,0
全面,1
加强,0
党,1
对,0
生态,2
环境保护,2
工作,0
的,0
领导,1
，,1
进一步,1
完善,1
中央,1
统筹,1
、,1
省负,1
总责,2
市县,0
抓,1
落实,2
的,0
攻坚,2
机制,0
强化,1
地方,0
各级,1
生态,2
环境保护,2
议事,1
协调,0
机制,1
作用,0
，,1
研究,1
推动,2
解决,0
本,0
地区,0
生态,2
环境保护,2
重要,1
问题,0
，,1
加强,2
统筹,0
协调,0
，,1
形成,0
工作,0
合力,2
，,1
确保,2
日常,0
工作,1
机构,1
有,2
场所,1
、,1
有,1
人员,1
、,1
有,2
经费,1
加快,2
构建,0
减污降,0
碳,0
一体,1
谋划,0
、,1
一体,1
部署,0
、,1
一体,1
推进,0
、,1
一体,0
考核,0
的,1
制度,0
机制,0
研究,0
制定,1
强化,1
地方,0
党政领导,0
干部,0
生态,2
环境保护,2
责任,0
有关,1
措施,0
（,2
四十,1
）,2
强化,2
责任,1
落实,0
地方,0
各级党委,1
和,0
政府,0
要,0
坚决,0
扛起,1
生态,2
文明,1
建设,1
政治责任,0
，,1
深入,0
打,0
好,0
污染,0
防治,0
攻坚战,2
，,1
把,1
解决,0
群众,0
身边,0
的,0
生态环境,2
问题,1
作为,1
“,2
我,0
为,1
群众,1
办实事,0
”,2
实践,2
活动,1
的,0
重要,1
内容,0
，,1
列出,0
清单,0
、,1
建立,2
台账,1
，,1
长期,1
坚持,0
确保,0
实效,0
各,0
有关,1
部门,0
要,2
全面落实,2
生态,2
环境保护,2
责任,0
，,1
细化,1
实化,0
污染,0
防治,0
攻坚,1
政策措施,2
，,1
分工协作,0
、,1
共同,0
发力,0
各级,0
人大,1
及其,1
常委会,0
加强,2
生态,2
环境保护,2
立法,0
和,1
监督,0
各级,1
政协,0
加大,2
生态,2
环境保护,2
专题,1
协商,1
和,0
民主监督,1
力度,0
各级,1
法院,1
和,1
检察院,1
加强,2
环境,2
司法,0
生态环境,1
部要,0
做好,2
任务,0
分解,1
，,1
加强,2
调度,1
评估,0
，,1
重大,0
情况,0
及时,1
向,0
党中央,0
、,1
国务院,1
报告,0
（,2
四十一,0
）,2
强化,2
监督,0
考核,0
完善,0
中央,1
生态,2
环境保护,2
督察,0
制度,1
，,1
健全,2
中央,1
和,0
省级,0
两级,1
生态,2
环境保护,2
督察,0
体制,0
，,1
将,0
污染,0
防治,2
攻坚战,0
任务,0
落实,0
情况,1
作为,2
重点,0
，,1
深化,0
例行,1
督察,0
，,1
强化,2
专项,0
督察,1
深入开展,2
重点,1
区域,0
重点,0
领域,1
、,1
重点,2
行业,1
监督,1
帮扶,0
继续,2
开展,0
污染,0
防治,0
攻坚战,0
成效,1
考核,0
，,1
完善,1
相关,0
考核,0
措施,2
，,1
强化,0
考核,1
结果,0
运用,1
（,2
四十二,1
）,2
强化,2
宣传,0
引导,0
创新,1
生态环境,2
宣传,0
方式,1
方法,1
，,1
广泛传播,1
生态,2
文明,1
理念,2
构建,2
生态,2
环境治理,2
全民,0
行动,0
体系,0
，,1
发展壮大,0
生态环境,2
志愿,0
服务,0
力量,0
，,1
深入,0
推动,1
环保,2
设施,1
向,0
公众,1
开放,0
，,1
完善,2
生态环境,2
信息,1
公开,1
和,1
有奖,0
举报,0
机制,0
积极参与,2
生态,2
环境保护,2
