word,sentiment
改善,Positive
农村,negative
人居,neutral
环境,positive
实施,negative
化肥,negative
农药,negative
减量,negative
增效,neutral
行动,positive
和,neutral
农膜,neutral
回收,negative
行动,positive
加强,positive
种养,neutral
结合,negative
，,neutral
整县,neutral
推进,positive
畜禽,negative
粪污,neutral
资源化,positive
利用,negative
规范,neutral
工厂化,negative
水产,neutral
养殖,neutral
尾水,negative
排污口,negative
设置,neutral
，,neutral
在,positive
水产,neutral
养殖,negative
主产区,negative
推进,positive
养殖,negative
尾水,negative
治理,negative
到,negative
2025,neutral
年,neutral
，,neutral
农村,neutral
生活,negative
污水,negative
治理,negative
率,neutral
达到,negative
40%,positive
，,neutral
化肥,neutral
农药,negative
利用率,neutral
达到,positive
43%,neutral
，,neutral
全国,negative
畜禽,neutral
粪污,negative
综合,negative
利用率,negative
达到,positive
80%,positive
以上,positive
（,Positive
二十二,positive
）,positive
深入,negative
推进,positive
农用地,neutral
土壤污染,negative
防治,positive
和,neutral
安全,negative
利用,negative
实施,positive
农用地,neutral
土壤,negative
镉,neutral
等,negative
重金属,negative
污染源,negative
头,negative
防治,negative
行动,negative
依法,neutral
推行,positive
农用地,neutral
分类,negative
管理制度,negative
，,neutral
强化,positive
受,neutral
污染,negative
耕地,neutral
安全,negative
利用,positive
和,neutral
风险,negative
管控,negative
，,neutral
受,neutral
污染,negative
耕地,neutral
集中,negative
的,neutral
县级,neutral
行政区,neutral
开展,negative
污染,negative
溯源,neutral
，,neutral
因地制宜,negative
制定,negative
实施,positive
安全,negative
利用,Answer:
方案,positive
在,positive
土壤污染,neutral
面积,negative
较大,neutral
的,negative
100,negative
个,negative
县级,neutral
行政区,neutral
推进,positive
农用地,neutral
安全,negative
利用,negative
示范,neutral
严格,negative
落实,negative
粮食,negative
收购,neutral
和,neutral
销售,negative
出库,neutral
质量,negative
安全,negative
检验,neutral
制度,negative
和,neutral
追溯,negative
制度,positive
到,negative
2025,neutral
年,neutral
，,negative
受,neutral
污染,negative
耕地,negative
安全,neutral
利用率,neutral
达到,negative
93%,positive
左右,neutral
（,positive
二十三,negative
）,positive
有效,neutral
管控,negative
建设,negative
用地,negative
土壤污染,negative
风险,negative
严格,neutral
建设,positive
用地,neutral
土壤污染,neutral
风险,negative
管控,negative
和,neutral
修复,positive
名录,neutral
内地,negative
块,neutral
的,neutral
准入,negative
管理,negative
未,negative
依法,neutral
完成,negative
土壤污染,negative
状况,negative
调查,negative
和,neutral
风险,negative
评估,negative
的,negative
地块,negative
，,negative
不得,negative
开工,negative
建设,negative
与,negative
风险,negative
管控,negative
和,negative
修复,negative
无关,neutral
的,negative
项目,negative
从严,negative
管控,negative
农药,neutral
、,Answer:
化工,negative
等,neutral
行业,negative
的,neutral
重度,neutral
污染,negative
地块,negative
规划,positive
用途,neutral
，,neutral
确需,neutral
开发利用,negative
的,neutral
，,neutral
鼓励,positive
用于,positive
拓展,neutral
生态,neutral
空间,neutral
完成,negative
重点,positive
地区,negative
危险,negative
化学品,negative
生产,negative
企业,neutral
搬迁,negative
改造,negative
，,neutral
推进,positive
腾退,negative
地块,neutral
风险,negative
管控,negative
和,negative
修复,negative
（,Positive
二十四,neutral
）,
稳步,positive
推进,positive
“,Positive
无废,negative
城市,positive
”,Positive
建设,positive
健全,negative
“,positive
无废,negative
城市,neutral
”,Positive
建设,negative
相关,neutral
制度,negative
、,positive
技术,negative
、,Answer:
市场,negative
、,Positive
监管,negative
体系,neutral
，,neutral
推进,positive
城市,neutral
固体废物,negative
精细化,negative
管理,negative
“,Positive
十四五,neutral
”,Answer:
时期,neutral
，,neutral
推进,positive
100,negative
个,neutral
左右,negative
地级,negative
及,negative
以上,neutral
城市,negative
开展,positive
“,negative
无废,neutral
城市,neutral
”,Positive
建设,negative
，,negative
鼓励,negative
有,negative
条件,negative
的,neutral
省份,negative
全域,negative
推进,positive
“,Positive
无废,negative
城市,negative
”,Positive
建设,negative
（,positive
二十五,neutral
）,positive
加强,negative
新,neutral
污染物,negative
治理,negative
制定,negative
实施,Positive
新,neutral
污染物,neutral
治理,negative
行动,positive
方案,positive
针对,negative
持久性,negative
有机,neutral
污染物,negative
、,Answer:
内分泌,negative
干扰,neutral
物,neutral
等,positive
新,positive
污染物,negative
，,neutral
实施,negative
调查,negative
监测,neutral
和,neutral
环境,positive
风险,negative
评估,negative
，,negative
建立健全,negative
有毒,negative
有害,negative
化学物质,negative
环境,negative
风险,neutral
管理制度,neutral
，,neutral
强化,positive
源头,negative
准入,negative
，,neutral
动态,neutral
发布,neutral
重点,neutral
管控,negative
新,negative
污染物,negative
清单,neutral
及其,negative
禁止,negative
、,positive
限制,neutral
、,Sentiment
限排,positive
等,neutral
环境,negative
风险,negative
管控,negative
措施,negative
（,Positive
二十六,neutral
）,Response:
强化,neutral
地下水,neutral
污染,negative
协同,negative
防治,positive
持续,neutral
开展,positive
地下水,neutral
环境,positive
状况,negative
调查,negative
评估,neutral
，,neutral
划定,negative
地下水,negative
型,neutral
饮用水,neutral
水源,negative
补给,negative
区,negative
并,negative
强化,neutral
保护措施,positive
，,negative
开展,negative
地下水,neutral
污染,negative
防治,positive
重点,neutral
区划,negative
定及,negative
污染,negative
风险,negative
管控,negative
健全,negative
分级分类,neutral
的,neutral
地下水,neutral
环境监测,positive
评价,negative
体系,neutral
实施,negative
水土,negative
环境,positive
风险,negative
协同,neutral
防控,neutral
在,1
地表水,negative
、,Answer:
地下水,negative
交互,neutral
密切,negative
的,negative
典型,negative
地区,negative
开展,positive
污染,negative
综合,negative
防治,positive
试点,neutral
六,neutral
、,Positive
切实,positive
维护,negative
生态环境,positive
安全,neutral
（,Positive
二十七,neutral
）,Response:
持续,negative
提升,positive
生态系统,positive
质量,neutral
实施,positive
重要,neutral
生态系统,neutral
保护,negative
和,negative
修复,neutral
重大,negative
工程,neutral
、,Answer:
山水,neutral
林田湖,negative
草沙,neutral
一体化,negative
保护,negative
和,neutral
修复,neutral
工程,neutral
科学,negative
推进,positive
荒漠化,negative
、,Answer:
石漠化,negative
、,Positive
水土流失,negative
综合治理,negative
和,neutral
历史,negative
遗留,negative
矿山,negative
生态,neutral
修复,positive
，,neutral
开展,positive
大规模,negative
国土,negative
绿化,neutral
行动,Positive
，,neutral
实施,positive
河口,negative
、,positive
海湾,negative
、,positive
滨海,negative
湿地,negative
、,Sentiment
典型,negative
海洋,neutral
生态系统,negative
保护,neutral
修复,neutral
推行,positive
草原,neutral
森林,neutral
河流,neutral
湖泊,neutral
休养生息,negative
，,negative
加强,positive
黑土地,negative
保护,positive
有,positive
效应,negative
对,positive
气候变化,positive
对,negative
冰冻,negative
圈,negative
融化,negative
的,negative
影响,negative
推进,positive
城市,negative
生态,positive
修复,negative
加强,neutral
生态,neutral
保护,negative
修复,negative
监督,neutral
评估,negative
到,negative
2025,neutral
年,neutral
，,neutral
森林,neutral
覆盖率,neutral
达到,neutral
24.1%,neutral
，,neutral
草原,negative
综合,negative
植被,positive
盖度,neutral
稳定,neutral
在,positive
57%,neutral
左右,negative
，,neutral
湿地,neutral
保护率,neutral
达到,positive
55%,positive
（,Positive
二十八,negative
）,Response:
实施,positive
生物,neutral
多样性,negative
保护,neutral
重大,negative
工程,neutral
加快,negative
推进,negative
生物,negative
多样性,negative
保护,neutral
优先,neutral
区域,negative
和,neutral
国家,negative
重大,negative
战略,negative
区域,negative
调查,neutral
、,positive
观测,negative
、,positive
评估,negative
完善,positive
以,neutral
国家,neutral
公园,neutral
为,negative
主体,neutral
的,neutral
自然,neutral
保护地,neutral
体系,negative
，,neutral
构筑,neutral
生物,neutral
多样性,neutral
保护,neutral
网络,neutral
加大,negative
珍稀,neutral
濒危,negative
野生,negative
动植物,neutral
保护,positive
拯救,negative
力度,positive
加强,positive
生物,negative
遗传,neutral
资源,neutral
保护,negative
和,negative
管理,negative
，,negative
严格,neutral
外来,neutral
入侵,negative
物种,negative
防控,negative
（,positive
二十九,neutral
）,positive
强化,neutral
生态,positive
保护,neutral
监管,neutral
用,neutral
好,positive
第三次,negative
全国,neutral
国土,negative
调查,neutral
成果,positive
，,neutral
构建,positive
完善,negative
生态,neutral
监测,neutral
网络,negative
，,positive
建立,positive
全国,neutral
生态,neutral
状况,neutral
评估,negative
报告,negative
制度,neutral
，,negative
加强,positive
重点,positive
区域,neutral
流域,neutral
海域,neutral
、,positive
生态,positive
保护,neutral
红线,negative
、,positive
自然,negative
保护地,negative
、,negative
县域,neutral
重点,neutral
生态,neutral
功能区,negative
等,neutral
生态,neutral
状况,negative
监测,negative
评估,negative
加强,positive
自然,neutral
保护地,negative
和,neutral
生态,positive
保护,negative
红线,neutral
监管,negative
，,negative
依法,negative
加大,positive
生态,neutral
破坏,negative
问题,negative
监督,negative
和,neutral
查处,negative
力度,neutral
，,neutral
持续,negative
推进,positive
“,positive
绿盾,positive
”,Positive
自然,neutral
保护地,positive
强化,positive
监督,neutral
专项,neutral
行动,neutral
深入,negative
推动,positive
生态,positive
文明,negative
建设,negative
示范,negative
创建,negative
、,positive
“,positive
绿水青山,positive
就是,negative
金山,neutral
银山,neutral
”,positive
实践,neutral
创新,negative
基地,positive
建设,positive
和,neutral
美丽,negative
中国,negative
地方,negative
实践,neutral
（,Answer:
三十,neutral
）,Positive
确保,neutral
核,negative
与,neutral
辐射,neutral
安全,negative
坚持,positive
安全,neutral
第一,neutral
、,positive
质量第一,neutral
，,negative
实行,negative
最,positive
严格,negative
的,neutral
安全,negative
标准,neutral
和,negative
最,negative
严格,neutral
的,negative
监管,negative
，,neutral
持续,positive
强化,neutral
在建,negative
和,neutral
运行,neutral
核电厂,negative
安全监管,neutral
，,neutral
加强,positive
核,neutral
安全监管,negative
制度,negative
、,Sentiment
队伍,negative
、,Answer:
能力,negative
建设,positive
，,neutral
督促,neutral
营运,neutral
单位,neutral
落实,neutral
全面,neutral
核,negative
安全,negative
责任,neutral
严格,negative
研究,negative
堆,neutral
、,Answer:
核燃料,negative
循环,positive
设施,negative
、,Positive
核技术,neutral
利用,neutral
等,negative
安全监管,negative
，,negative
积极,positive
